Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","11","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1993","1993","1000 US$","9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1994","1994","1000 US$","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1995","1995","1000 US$","8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1998","1998","1000 US$","9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1999","1999","1000 US$","13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2000","2000","1000 US$","38","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2001","2001","1000 US$","111","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2002","2002","1000 US$","211","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2003","2003","1000 US$","234","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2004","2004","1000 US$","8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2005","2005","1000 US$","82","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2006","2006","1000 US$","125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2007","2007","1000 US$","367","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2008","2008","1000 US$","148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2015","2015","1000 US$","50","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2016","2016","1000 US$","108","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1988","1988","1000 US$","2101","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","3153","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1992","1992","1000 US$","13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1993","1993","1000 US$","411","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1995","1995","1000 US$","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1998","1998","1000 US$","9254","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1999","1999","1000 US$","3449","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2000","2000","1000 US$","8340","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2002","2002","1000 US$","334","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2003","2003","1000 US$","9589","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2004","2004","1000 US$","5031","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2006","2006","1000 US$","2709","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2008","2008","1000 US$","9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2009","2009","1000 US$","8207","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2010","2010","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2013","2013","1000 US$","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","215","United Republic of Tanzania","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2014","2014","1000 US$","9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1987","1987","1000 US$","18","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","15","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1992","1992","1000 US$","38","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5922","Export Value","30","Rice - total  (Rice milled equivalent)","1993","1993","1000 US$","2422","A","Aggregate, may include official, semi-official, estimated or calculated data"
